Id,Age,Height,Eye_Color,Hair_Color,Gender,Plate_Number,Car_Make,Car_Model
292965,20,51,"blue","Brown","Male","210VU2","Hyundai","Tucson"
293718,40,82,"blue","Brown","Male","2S001P","GMC","Envoy XUV"
294751,23,58,"blue","Brown","Male","8J7423","Mercury","Mountaineer"
306439,31,74,"blue","Brown","Male","6U468N","Kia","Optima"
322576,26,72,"blue","Brown","Male","O0263R","Toyota","Land Cruiser"
357956,31,81,"blue","Brown","Male","CK3IJX","Mazda","Mazdaspeed 3"
361998,73,71,"blue","Brown","Male","SCN0S6","Mazda","Mazda6"
373434,41,59,"blue","Brown","Male","7C8ZXC","Ford","Taurus X"
377293,67,74,"blue","Brown","Male","1U770Q","Jaguar","XK"
399651,73,63,"blue","Brown","Male","RFB731","Nissan","Maxima"
399670,69,51,"blue","Brown","Male","PA1UD6","Porsche","Boxster"
408349,42,56,"blue","Brown","Male","O5085F","Ford","Focus"
416840,76,67,"blue","Brown","Male","PM1657","Toyota","Corolla"
420349,57,54,"blue","Brown","Male","R87236","Nissan","Maxima"
439103,19,65,"blue","Brown","Male","7YPV7Z","Saab","9-5"
445225,81,61,"blue","Brown","Male","YK1B6F","Land Rover","Discovery"
446190,31,67,"blue","Brown","Male","4URAQ7","Honda","Civic Si"
450178,60,74,"blue","Brown","Male","36II13","Dodge","Intrepid"
451757,48,62,"blue","Brown","Male","B50C64","Lexus","GS"
454690,42,67,"blue","Brown","Male","2O56UC","Mercury","Cougar"
463494,69,66,"blue","Brown","Male","OQJ1S4","Dodge","Ram Van 2500"
463918,52,56,"blue","Brown","Male","KW4GFX","Mercedes-Benz","S-Class"
469204,26,52,"blue","Brown","Male","031461","Saab","9-2X"
493767,56,76,"blue","Brown","Male","74F38Y","Mazda","B-Series"
495852,45,72,"blue","Brown","Male","PY2PL3","GMC","Savana 2500"
497133,35,52,"blue","Brown","Male","G2466E","Honda","S2000"
497553,74,66,"blue","Brown","Male","22INUJ","Audi","A4"
503449,68,80,"blue","Brown","Male","02UR2X","Audi","S6"
536737,34,71,"blue","Brown","Male","5SRO2W","Chrysler","Crossfire Roadster"
546176,76,54,"blue","Brown","Male","K64D20","Cadillac","STS"
552851,41,78,"blue","Brown","Male","0R6S0M","Subaru","Baja"
554841,45,57,"blue","Brown","Male","AY50CA","Scion","xD"
571223,26,75,"blue","Brown","Male","PP4R1I","Subaru","Tribeca"
577555,61,72,"blue","Brown","Male","53S720","Kia","Forte"
579688,86,73,"blue","Brown","Male","X1Q8ES","Buick","Rendezvous"
580117,60,61,"blue","Brown","Male","EHRR40","Lotus","Evora"
581218,30,60,"blue","Brown","Male","Y503J4","Ford","Expedition EL"
595082,87,67,"blue","Brown","Male","1Y70J8","Mercedes-Benz","SLK-Class"
597040,39,52,"blue","Brown","Male","AL0GA5","Nissan","Maxima"
600204,77,66,"blue","Brown","Male","R2W216","Hyundai","Santa Fe"
601140,75,67,"blue","Brown","Male","3M08DC","Mercedes-Benz","M-Class"
602669,27,53,"blue","Brown","Male","W0KY4V","Ford","F350"
603229,42,69,"blue","Brown","Male","T1038R","GMC","Jimmy"
611158,39,73,"blue","Brown","Male","5SU56M","Ford","Fusion"
617310,65,57,"blue","Brown","Male","CGLMHC","Mazda","MX-5"
617454,38,74,"blue","Brown","Male","Z27886","Porsche","911"
622463,39,57,"blue","Brown","Male","OFHG07","Nissan","Pathfinder"
626113,18,76,"blue","Brown","Male","6V5086","Audi","TT"
640818,69,57,"blue","Brown","Male","I1734B","Kia","Rio"
658777,30,70,"blue","Brown","Male","F615HM","Maybach","57"
673952,49,72,"blue","Brown","Male","4PQ7A7","Acura","CL"
680724,30,65,"blue","Brown","Male","85IG74","Lincoln","MKS"
707366,49,55,"blue","Brown","Male","TP80I5","Nissan","Rogue"
711406,68,65,"blue","Brown","Male","22K647","Mercedes-Benz","SLR McLaren"
714171,78,72,"blue","Brown","Male","PI07JG","Bentley","Continental Flying Spur"
716818,68,73,"blue","Brown","Male","8457TF","Lexus","RX"
735577,66,59,"blue","Brown","Male","SD8X2K","GMC","Envoy"
738076,68,54,"blue","Brown","Male","F84501","Cadillac","DTS"
739503,25,78,"blue","Brown","Male","5R8427","Land Rover","Range Rover Sport"
746371,53,53,"blue","Brown","Male","2D6IGE","Volvo","V50"
762477,37,66,"blue","Brown","Male","O8YIHB","Ford","Explorer"
777125,77,82,"blue","Brown","Male","4Y8YN5","Ford","Focus"
784034,51,54,"blue","Brown","Male","P71M8Y","BMW","X5"
792359,34,72,"blue","Brown","Male","3T40I6","Ford","Excursion"
814419,65,63,"blue","Brown","Male","6TU74D","Dodge","Nitro"
820471,77,69,"blue","Brown","Male","S7Z721","BMW","M5"
825743,27,74,"blue","Brown","Male","RRU4QT","Volkswagen","Eos"
827769,78,56,"blue","Brown","Male","2QNR1N","Mazda","Mazda3"
835511,49,56,"blue","Brown","Male","4SEK28","BMW","M5"
836723,66,61,"blue","Brown","Male","08J61A","Audi","A4"
839795,65,54,"blue","Brown","Male","LLU474","Audi","S6"
840041,34,53,"blue","Brown","Male","6RQ3AH","Lexus","IS-F"
857846,59,68,"blue","Brown","Male","J15I78","Lexus","LS"
865517,88,51,"blue","Brown","Male","70R83W","Ford","Focus"
868360,18,70,"blue","Brown","Male","F6B6AS","Audi","A4"
869336,48,75,"blue","Brown","Male","M0WV8T","Saab","9-3"
880983,46,66,"blue","Brown","Male","II3F25","Mercury","Grand Marquis"
906934,63,80,"blue","Brown","Male","78ULED","Porsche","Cayman"
910863,49,75,"blue","Brown","Male","6DTAMK","Toyota","T100"
940659,83,72,"blue","Brown","Male","740X47","Pontiac","Torrent"
947900,43,73,"blue","Brown","Male","P65301","Dodge","Viper"
955897,35,63,"blue","Brown","Male","U75W6G","Cadillac","Escalade ESV"
965330,30,59,"blue","Brown","Male","53UCJ3","Toyota","Solara"
971776,57,58,"blue","Brown","Male","M7K6DP","Buick","Century"
975509,57,65,"blue","Brown","Male","7F27S4","Saab","9-5"
979717,83,77,"blue","Brown","Male","MO6J6B","Plymouth","Grand Voyager"
992280,45,69,"blue","Brown","Male","IH5UO8","Porsche","Panamera"
993703,35,77,"blue","Brown","Male","0SD4VG","Buick","Lucerne"
109249,47,62,"blue","Grey","Male","6D4J60","Subaru","Forester"
118864,80,68,"blue","Grey","Male","2654JL","Lexus","LFA"
119637,23,75,"blue","Grey","Male","T4TI07","Infiniti","G"
135753,62,51,"blue","Grey","Male","1JAT37","Hyundai","Accent"
138077,50,71,"blue","Grey","Male","0S258T","Nissan","Altima"
171150,45,77,"blue","Grey","Male","032B52","Mitsubishi","Diamante"
181038,83,82,"blue","Grey","Male","2NMF5O","Lexus","GS"
183096,50,59,"blue","Grey","Male","8P823T","Acura","MDX"
189545,41,70,"blue","Grey","Male","365I42","GMC","3500"
195013,44,57,"blue","Grey","Male","3KBE1E","Mercury","Monterey"
205009,84,70,"blue","Grey","Male","LS0846","Nissan","Maxima"
214018,72,60,"blue","Grey","Male","5ABPU3","Buick","Lucerne"
216625,74,59,"blue","Grey","Male","3M527M","Ford","Expedition"
222441,22,65,"blue","Grey","Male","OCWNHZ","Honda","Civic"
253306,37,82,"blue","Grey","Male","3XCR5Y","Mercedes-Benz","SLS-Class"
263073,44,80,"blue","Grey","Male","B7YM44","Volkswagen","GTI"
267419,76,71,"blue","Grey","Male","82E0MR","Lexus","ES"
269885,33,62,"blue","Grey","Male","Y7LQLS","Aptera","Type-1h"
274530,36,73,"blue","Grey","Male","3TJ15P","Dodge","Caravan"
277761,43,75,"blue","Grey","Male","553W7H","Subaru","Legacy"
293173,43,58,"blue","Grey","Male","QWDI6H","Dodge","Caravan"
300295,72,64,"blue","Grey","Male","MWI8K6","Chrysler","Sebring"
303219,76,70,"blue","Grey","Male","15Y842","Hyundai","XG350"
306067,75,69,"blue","Grey","Male","5BC0VL","Volvo","C30"
311458,75,69,"blue","Grey","Male","XS5X5B","Ford","F-Series"
311683,58,81,"blue","Grey","Male","778M6R","GMC","Envoy"
315432,77,75,"blue","Grey","Male","8OH85C","Aston Martin","Rapide"
320362,23,79,"blue","Grey","Male","W3872R","Hyundai","Equus"
326576,84,66,"blue","Grey","Male","8Y3D17","Cadillac","Seville"
328080,41,62,"blue","Grey","Male","864206","Infiniti","G"
332287,64,68,"blue","Grey","Male","32A7SU","Dodge","Caravan"
339123,30,68,"blue","Grey","Male","CB2ECA","Lexus","RX"
343405,18,58,"blue","Grey","Male","Y0T00Y","Dodge","Ram 2500"
357803,27,79,"blue","Grey","Male","GB065O","Buick","Rainier"
360488,62,54,"blue","Grey","Male","BN3SIY","Mazda","RX-8"
365689,19,82,"blue","Grey","Male","Z7W5YG","Subaru","Impreza"
368018,20,68,"blue","Grey","Male","3V8F31","Volkswagen","GTI"
382193,44,77,"blue","Grey","Male","5IAU1G","Hyundai","Elantra"
388784,71,82,"blue","Grey","Male","ZK86N7","Honda","Pilot"
405883,76,53,"blue","Grey","Male","ZTJ8CU","Toyota","Celica"
407602,88,80,"blue","Grey","Male","WYP0DA","Mazda","B-Series Plus"
420335,78,52,"blue","Grey","Male","QRZZ7V","Scion","xD"
426504,36,72,"blue","Grey","Male","834V0U","Nissan","Maxima"
433294,30,56,"blue","Grey","Male","G7W050","Nissan","Rogue"
435255,36,79,"blue","Grey","Male","3B400K","Infiniti","QX56"
436349,30,76,"blue","Grey","Male","55Z56S","Acura","NSX"
442303,51,58,"blue","Grey","Male","P3TQP3","Lexus","LS"
443427,42,55,"blue","Grey","Male","Q16D1E","Lincoln","MKS"
468128,48,75,"blue","Grey","Male","V1D2O1","Mercury","Mystique"
482707,33,50,"blue","Grey","Male","D3V713","Mercedes-Benz","S-Class"
483983,34,54,"blue","Grey","Male","VS862Y","Mitsubishi","Galant"
494571,27,61,"blue","Grey","Male","374WXF","Cadillac","Escalade ESV"
496729,84,61,"blue","Grey","Male","MWY5IX","GMC","Safari"
498931,32,75,"blue","Grey","Male","6401I1","Nissan","Xterra"
502433,70,80,"blue","Grey","Male","ME5CW7","Mitsubishi","Outlander"
510345,57,67,"blue","Grey","Male","YRP2Y8","Kia","Sorento"
522659,84,69,"blue","Grey","Male","M038QX","Buick","Enclave"
532256,77,65,"blue","Grey","Male","0610LL","Ford","Expedition"
547958,48,52,"blue","Grey","Male","JH2605","Mazda","MX-5"
563010,27,53,"blue","Grey","Male","MJ1TIO","Nissan","Maxima"
568327,19,63,"blue","Grey","Male","P653YY","Lamborghini","Diablo"
574190,54,65,"blue","Grey","Male","E3146C","Lexus","IS"
595444,56,64,"blue","Grey","Male","8J1B3C","Honda","Fit"
598339,31,62,"blue","Grey","Male","3Q5T8K","MINI","Cooper"
615875,33,55,"blue","Grey","Male","R1T1CD","Ford","GT500"
629979,47,62,"blue","Grey","Male","7W3HY5","Volkswagen","Routan"
636014,74,81,"blue","Grey","Male","2T66YQ","Toyota","Camry Solara"
636135,34,82,"blue","Grey","Male","3M4ASV","Dodge","Viper"
636561,41,77,"blue","Grey","Male","5ASM1Z","Chrysler","Concorde"
638103,35,82,"blue","Grey","Male","S1515K","GMC","Sierra 3500"
649717,81,63,"blue","Grey","Male","73S433","BMW","X3"
658687,59,55,"blue","Grey","Male","K7G21A","Cadillac","Seville"
687119,37,54,"blue","Grey","Male","BDSMV2","Dodge","Ram"
689266,58,67,"blue","Grey","Male","0U28P6","Mazda","Mazda6"
689679,88,63,"blue","Grey","Male","01O3JU","Lincoln","Town Car"
716312,86,58,"blue","Grey","Male","86J6BE","Volkswagen","Touareg"
717903,81,58,"blue","Grey","Male","1QI7O0","Infiniti","QX"
719905,71,71,"blue","Grey","Male","PH15LT","Mitsubishi","Mirage"
721286,89,81,"blue","Grey","Male","37238A","Lincoln","Navigator"
727470,52,62,"blue","Grey","Male","LMK1FL","GMC","Yukon"
729647,65,66,"blue","Grey","Male","25SPZ6","Jaguar","XK Series"
736953,86,63,"blue","Grey","Male","58RF4B","Ford","Freestyle"
747500,79,53,"blue","Grey","Male","4QWMM1","Chrysler","Voyager"
759875,44,74,"blue","Grey","Male","VVSNL5","Infiniti","G"
761779,38,78,"blue","Grey","Male","M0G4L0","Lincoln","MKX"
771121,84,53,"blue","Grey","Male","L4706P","Mazda","Mazda3"
784350,37,78,"blue","Grey","Male","X43778","Volkswagen","New Beetle"
793318,29,58,"blue","Grey","Male","6J73UL","Plymouth","Voyager"
797000,78,51,"blue","Grey","Male","2706KD","Mitsubishi","Challenger"
798984,84,57,"blue","Grey","Male","RV1B7N","Chrysler","Town & Country"
810138,55,57,"blue","Grey","Male","01X471","Isuzu","Rodeo"
814702,87,77,"blue","Grey","Male","S46C1K","Nissan","Altima"
815482,81,62,"blue","Grey","Male","M1VM8E","Chrysler","Pacifica"
815651,83,58,"blue","Grey","Male","6I5GR3","Audi","A6"
818580,51,67,"blue","Grey","Male","KG3236","Toyota","RAV4"
825658,51,52,"blue","Grey","Male","RBNJH6","Cadillac","Escalade EXT"
838065,21,57,"blue","Grey","Male","50F17E","Buick","Enclave"
842911,76,56,"blue","Grey","Male","7I6Y64","Aptera","Typ-1"
845843,76,71,"blue","Grey","Male","JW1F8E","Bugatti","Veyron"
850397,70,67,"blue","Grey","Male","A556MS","Mitsubishi","Raider"
853767,75,59,"blue","Grey","Male","4KB78B","Volvo","S40"
868571,43,60,"blue","Grey","Male","7Y6277","Bentley","Continental GT"
876025,41,56,"blue","Grey","Male","A2X38M","Lamborghini","Murciélago"
876818,47,65,"blue","Grey","Male","Z35MKX","Buick","Regal"
882924,83,66,"blue","Grey","Male","Q03WK1","Mercury","Grand Marquis"
889001,51,51,"blue","Grey","Male","U4C54C","Ford","Mustang"
895145,18,61,"blue","Grey","Male","MEXDOB","Dodge","Avenger"
925609,51,74,"blue","Grey","Male","B75O4T","Mercedes-Benz","S-Class"
934201,35,64,"blue","Grey","Male","INRZQ2","GMC","Sierra 3500"
937154,24,51,"blue","Grey","Male","6A771E","Oldsmobile","Alero"
947780,54,62,"blue","Grey","Male","3N2QHN","Land Rover","Discovery"
951621,48,69,"blue","Grey","Male","QWG8AW","Volvo","C70"
964113,49,69,"blue","Grey","Male","85Y183","Lincoln","MKX"
968565,75,52,"blue","Grey","Male","WNIJ4V","Lexus","RX Hybrid"
991058,58,70,"blue","Grey","Male","XOV8NA","Infiniti","I"
103936,55,82,"blue","Green","Male","783S4E","Dodge","Ram 3500"
112654,36,75,"blue","Green","Male","V17BS7","Dodge","Ram 2500"
118388,47,55,"blue","Green","Male","ADXT4X","HUMMER","H1"
120799,53,52,"blue","Green","Male","ILLE4T","Dodge","Ram Van 1500"
136573,66,76,"blue","Green","Male","AKMJ1Y","Isuzu","VehiCROSS"
147014,36,82,"blue","Green","Male","2Z33P8","Audi","RS 4"
166701,23,66,"blue","Green","Male","K6687A","GMC","Savana 1500"
173568,24,57,"blue","Green","Male","VKCFUU","Spyker Cars","C8"
184885,73,81,"blue","Green","Male","15NW1P","Honda","Element"
185981,60,66,"blue","Green","Male","3ELJF3","Mercedes-Benz","SLK-Class"
187507,89,70,"blue","Green","Male","716HZ2","Kia","Sorento"
190764,72,65,"blue","Green","Male","67R878","Nissan","Altima"
195062,41,81,"blue","Green","Male","2M4GV3","Scion","tC"
203101,31,65,"blue","Green","Male","1LCN85","Jeep","Wrangler"
216046,36,72,"blue","Green","Male","17G7GF","Mercury","Monterey"
218012,74,62,"blue","Green","Male","J8J61W","Mercedes-Benz","SLK-Class"
219317,34,71,"blue","Green","Male","3O1P00","GMC","Savana 3500"
222953,74,79,"blue","Green","Male","0AK466","Mercedes-Benz","SLR McLaren"
231153,84,70,"blue","Green","Male","I21Z4Z","Lamborghini","Gallardo"
231504,51,69,"blue","Green","Male","GCJS8K","Dodge","Charger"
236450,40,58,"blue","Green","Male","67E867","Land Rover","Range Rover Sport"
237654,80,76,"blue","Green","Male","NC113I","Land Rover","Freelander"
238172,88,63,"blue","Green","Male","1583NU","Aston Martin","Vanquish S"
249542,51,58,"blue","Green","Male","X7611V","Maybach","57"
253355,30,62,"blue","Green","Male","U33H51","Toyota","Avalon"
270828,36,67,"blue","Green","Male","8825I2","Mercedes-Benz","M-Class"
289632,62,64,"blue","Green","Male","E0WXB0","Honda","Insight"
293353,22,81,"blue","Green","Male","E6JQE3","GMC","Canyon"
305127,44,76,"blue","Green","Male","0WEIXD","Dodge","Avenger"
308826,74,50,"blue","Green","Male","M1R1WJ","Lexus","ES"
312107,42,73,"blue","Green","Male","764C07","Toyota","4Runner"
323191,63,69,"blue","Green","Male","3TAWED","Isuzu","Rodeo"
329971,20,75,"blue","Green","Male","F3TY0F","Toyota","Tacoma Xtra"
330792,19,71,"blue","Green","Male","21N3OB","Ford","Econoline E250"
348705,35,58,"blue","Green","Male","HT6U5O","Jaguar","S-Type"
364213,40,51,"blue","Green","Male","X84Q5B","Toyota","RAV4"
376439,81,73,"blue","Green","Male","57085G","Honda","Pilot"
376954,21,75,"blue","Green","Male","2FUS6Z","Ford","Freestar"
399962,33,67,"blue","Green","Male","RC1S13","Land Rover","Discovery"
408455,18,78,"blue","Green","Male","5YPA4D","Buick","Enclave"
412744,63,63,"blue","Green","Male","PH16JQ","Toyota","Prius"
428859,66,59,"blue","Green","Male","FEV3I1","Suzuki","Vitara"
444836,37,77,"blue","Green","Male","863XD5","GMC","Sierra 1500"
455130,88,54,"blue","Green","Male","Y6KED1","Mercedes-Benz","SL-Class"
455512,55,64,"blue","Green","Male","K27G3R","BMW","3 Series"
468041,39,77,"blue","Green","Male","1S6Y7K","Dodge","Intrepid"
483480,73,73,"blue","Green","Male","2B000F","GMC","Savana 2500"
492468,52,58,"blue","Green","Male","8B0264","Toyota","MR2"
518222,44,58,"blue","Green","Male","Y81PT8","Chrysler","Sebring"
518370,24,57,"blue","Green","Male","I28L7O","Mercedes-Benz","CLK-Class"
533552,81,79,"blue","Green","Male","86SUI5","Nissan","Armada"
549478,34,74,"blue","Green","Male","57YB3E","Dodge","Charger"
571489,61,68,"blue","Green","Male","SLNQ8Z","MINI","Clubman"
572599,65,78,"blue","Green","Male","QJRESM","Volvo","C70"
575499,64,77,"blue","Green","Male","W68FQ4","Daewoo","Lanos"
577325,69,51,"blue","Green","Male","VGIPJW","Mitsubishi","Pajero"
578781,29,59,"blue","Green","Male","WQY4L1","Audi","S6"
581628,53,66,"blue","Green","Male","K652G6","Mitsubishi","Galant"
582996,48,69,"blue","Green","Male","A3GE24","Jaguar","X-Type"
588631,56,55,"blue","Green","Male","1L1U16","Volvo","XC90"
592299,29,72,"blue","Green","Male","HL0K71","Land Rover","Discovery"
604339,37,65,"blue","Green","Male","75L8OX","Mitsubishi","Pajero"
606240,18,75,"blue","Green","Male","E70LZC","Pontiac","Firebird"
615543,54,82,"blue","Green","Male","01GPY7","Nissan","Rogue"
616627,51,56,"blue","Green","Male","D7EX6A","Audi","S8"
625707,83,72,"blue","Green","Male","0F0L12","Ford","F350"
634697,41,73,"blue","Green","Male","Q4M6UD","Honda","Odyssey"
636971,64,77,"blue","Green","Male","U1340U","Lexus","LS"
640110,22,51,"blue","Green","Male","55CJCO","Ford","Focus"
642854,49,57,"blue","Green","Male","572BH1","Audi","A6"
648020,60,78,"blue","Green","Male","08VV70","Lexus","GS"
656120,45,50,"blue","Green","Male","0DC0L0","Volvo","V70"
658979,29,60,"blue","Green","Male","751C6L","Audi","S8"
669122,80,67,"blue","Green","Male","E5D81O","Mitsubishi","Outlander"
672907,38,71,"blue","Green","Male","3LK07F","Mercury","Tracer"
678152,79,74,"blue","Green","Male","LNU843","Volvo","S80"
680665,82,57,"blue","Green","Male","GJCBUF","Subaru","Impreza"
686245,79,55,"blue","Green","Male","77Z316","Cadillac","DeVille"
704159,25,75,"blue","Green","Male","27N52F","Oldsmobile","Cutlass"
706577,18,54,"blue","Green","Male","U58I24","Porsche","Cayenne"
707148,39,78,"blue","Green","Male","4RM6A7","Nissan","Altima"
718560,84,70,"blue","Green","Male","6IY47M","Mitsubishi","Lancer Evolution"
724980,28,62,"blue","Green","Male","WRO571","Hyundai","Elantra"
734103,19,57,"blue","Green","Male","BET1SN","Land Rover","LR3"
763675,55,74,"blue","Green","Male","CBKHP2","Aston Martin","Vantage"
764218,73,67,"blue","Green","Male","K34482","Hyundai","Accent"
771137,30,76,"blue","Green","Male","I0EGO7","Pontiac","Grand Am"
773861,22,75,"blue","Green","Male","20BFRY","Oldsmobile","88"
795238,25,55,"blue","Green","Male","80D321","Mazda","Tribute"
812736,68,80,"blue","Green","Male","PG2KT5","Cadillac","DTS"
813984,61,50,"blue","Green","Male","TJDTPR","Nissan","Titan"
817739,49,65,"blue","Green","Male","8KQ44W","Acura","RDX"
823405,75,71,"blue","Green","Male","KA136R","Ford","Escape"
837038,86,73,"blue","Green","Male","8A786J","BMW","X5"
858090,76,58,"blue","Green","Male","N7W017","Pontiac","G5"
862880,43,72,"blue","Green","Male","217067","Suzuki","Esteem"
868237,19,65,"blue","Green","Male","86QVW4","Toyota","Sequoia"
876051,52,72,"blue","Green","Male","UMN1Q5","Cadillac","DeVille"
881415,47,69,"blue","Green","Male","7QH23V","Ford","Crown Victoria"
887996,84,64,"blue","Green","Male","JXCM35","Toyota","Prius"
888155,60,75,"blue","Green","Male","H50LMP","BMW","X6"
